Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,686934,-,-,-,27.77,-97.42,-6,16,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Surface Albedo,Wind Speed,GHI
2016,1,1,0,30,11.600000000000001,86.88,0.15,5.2,0
2016,1,1,1,30,11.4,87.51,0.15,5.300000000000001,0
2016,1,1,2,30,11.200000000000001,87.86,0.15,5.5,0
2016,1,1,3,30,11,88.55,0.15,5.5,0
2016,1,1,4,30,10.8,89.2,0.15,5.6000000000000005,0
2016,1,1,5,30,10.600000000000001,89.07000000000001,0.15,5.800000000000001,0
2016,1,1,6,30,10.4,88.45,0.15,6.1000000000000005,0
2016,1,1,7,30,10.100000000000001,87.67,0.15,6.6000000000000005,1
2016,1,1,8,30,9.9,85.18,0.15,6.9,37
2016,1,1,9,30,9.8,82.55,0.15,6.9,60
2016,1,1,10,30,9.9,79.73,0.15,6.6000000000000005,40
2016,1,1,11,30,10.200000000000001,76.98,0.15,6.300000000000001,126
2016,1,1,12,30,10.8,73.39,0.15,6,29
2016,1,1,13,30,11.100000000000001,71.69,0.15,5.5,16
2016,1,1,14,30,11.200000000000001,71.62,0.15,5.2,34
2016,1,1,15,30,10.9,74.09,0.15,5.1000000000000005,31
2016,1,1,16,30,10.4,77.7,0.15,4.7,9
2016,1,1,17,30,10,81.09,0.15,4.4,5
2016,1,1,18,30,9.700000000000001,83.8,0.15,4.4,0
2016,1,1,19,30,9.5,84.95,0.15,4.6000000000000005,0
2016,1,1,20,30,9.1,86.35000000000001,0.15,5,0
2016,1,1,21,30,8.6,88.3,0.15,5.2,0
2016,1,1,22,30,8.200000000000001,89.34,0.15,5.2,0
2016,1,1,23,30,7.800000000000001,90.60000000000001,0.15,5,0
2016,1,2,0,30,7.6000000000000005,91.34,0.15,4.7,0
2016,1,2,1,30,7.4,92.36,0.15,4.5,0
2016,1,2,2,30,7.300000000000001,93.12,0.15,4.5,0
2016,1,2,3,30,7.2,93.79,0.15,4.6000000000000005,0
2016,1,2,4,30,7.2,93.61,0.15,4.5,0
2016,1,2,5,30,7.2,93.41,0.15,4.4,0
2016,1,2,6,30,7.2,93.28,0.15,4.2,0
2016,1,2,7,30,7.300000000000001,92.71000000000001,0.15,4.2,4
2016,1,2,8,30,7.5,91.88,0.15,4.3,16
2016,1,2,9,30,7.7,90.59,0.15,4.4,75
2016,1,2,10,30,8,88.84,0.15,4.3,11
2016,1,2,11,30,8.3,87.44,0.15,4.1000000000000005,77
2016,1,2,12,30,8.700000000000001,85.61,0.15,4.1000000000000005,190
2016,1,2,13,30,9.1,84.8,0.15,3.9000000000000004,86
2016,1,2,14,30,9,86.46000000000001,0.15,3.5,253
2016,1,2,15,30,8.6,89.11,0.15,3.3000000000000003,75
2016,1,2,16,30,8.3,91.26,0.15,3.2,18
2016,1,2,17,30,8.1,92.8,0.15,3.2,5
2016,1,2,18,30,7.9,93.85000000000001,0.15,3.1,0
2016,1,2,19,30,7.800000000000001,94.16,0.15,3.2,0
2016,1,2,20,30,7.7,94.45,0.15,3.3000000000000003,0
2016,1,2,21,30,7.6000000000000005,94.74,0.15,3.3000000000000003,0
2016,1,2,22,30,7.5,94.96000000000001,0.15,3.4000000000000004,0
2016,1,2,23,30,7.300000000000001,95.78,0.15,3.7,0
2016,1,3,0,30,7.2,95.5,0.15,3.9000000000000004,0
2016,1,3,1,30,7.1000000000000005,94.78,0.15,4.1000000000000005,0
2016,1,3,2,30,6.9,94.54,0.15,4.1000000000000005,0
2016,1,3,3,30,6.800000000000001,94.13,0.15,3.9000000000000004,0
2016,1,3,4,30,6.6000000000000005,94.8,0.15,3.6,0
2016,1,3,5,30,6.4,95.51,0.15,3,0
2016,1,3,6,30,6.300000000000001,95.58,0.15,2.7,0
2016,1,3,7,30,6.6000000000000005,93.7,0.15,3,3
2016,1,3,8,30,7.6000000000000005,87.84,0.15,3.2,176
2016,1,3,9,30,8.9,79.86,0.15,3.3000000000000003,14
2016,1,3,10,30,10.3,72.48,0.15,3.3000000000000003,130
2016,1,3,11,30,11.600000000000001,67.13,0.15,3.3000000000000003,296
2016,1,3,12,30,12.700000000000001,63.74,0.15,3.2,135
2016,1,3,13,30,13.5,61.56,0.15,3.2,212
2016,1,3,14,30,14,60.56,0.15,3.2,192
2016,1,3,15,30,14.100000000000001,61.08,0.15,3,180
2016,1,3,16,30,12.9,67.49,0.15,2.2,90
2016,1,3,17,30,11.4,79.92,0.15,1.5,31
2016,1,3,18,30,10.700000000000001,81.17,0.15,1.5,0
2016,1,3,19,30,10.3,83.14,0.15,1.5,0
2016,1,3,20,30,9.8,87.04,0.15,1.5,0
2016,1,3,21,30,9.3,91.4,0.15,1.5,0
2016,1,3,22,30,8.8,95.62,0.15,1.6,0
