Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,686934,-,-,-,27.77,-97.42,-6,16,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Surface Albedo,Wind Speed,GHI
2012,1,1,0,30,17.900000000000002,100,0.16,1.4000000000000001,0
2012,1,1,1,30,17.900000000000002,100,0.16,1.2000000000000002,0
2012,1,1,2,30,18.1,100,0.16,1,0
2012,1,1,3,30,18.3,100,0.16,1.6,0
2012,1,1,4,30,17.8,100,0.16,3.6,0
2012,1,1,5,30,16.6,99.25,0.16,5.7,0
2012,1,1,6,30,14.9,84.22,0.16,6.6000000000000005,0
2012,1,1,7,30,13.9,66.83,0.16,6.800000000000001,7
2012,1,1,8,30,14.600000000000001,52.28,0.16,7.1000000000000005,61
2012,1,1,9,30,16.2,43.7,0.16,7.300000000000001,365
2012,1,1,10,30,17.8,37.660000000000004,0.16,7.300000000000001,416
2012,1,1,11,30,19.200000000000003,33.32,0.16,7.1000000000000005,625
2012,1,1,12,30,20.3,30.16,0.16,7,582
2012,1,1,13,30,20.900000000000002,28.41,0.16,6.800000000000001,375
2012,1,1,14,30,21,28.080000000000002,0.16,6.6000000000000005,544
2012,1,1,15,30,20.400000000000002,29.330000000000002,0.16,6.2,395
2012,1,1,16,30,18.6,33.47,0.16,5.1000000000000005,208
2012,1,1,17,30,16.2,42.79,0.16,4.1000000000000005,29
2012,1,1,18,30,14.5,51.33,0.16,4.1000000000000005,0
2012,1,1,19,30,13.3,56,0.16,4.2,0
2012,1,1,20,30,12.3,60.51,0.16,4.1000000000000005,0
2012,1,1,21,30,11.4,64.99,0.16,4,0
2012,1,1,22,30,10.600000000000001,68.57000000000001,0.16,4,0
2012,1,1,23,30,9.9,71.44,0.16,4,0
2012,1,2,0,30,9.1,74.64,0.16,4,0
2012,1,2,1,30,8.5,76.88,0.16,4,0
2012,1,2,2,30,7.800000000000001,79.89,0.16,4,0
2012,1,2,3,30,7.4,81.66,0.16,3.9000000000000004,0
2012,1,2,4,30,6.9,83.92,0.16,3.8000000000000003,0
2012,1,2,5,30,6.6000000000000005,85.28,0.16,3.8000000000000003,0
2012,1,2,6,30,6.5,85.27,0.16,4,0
2012,1,2,7,30,7.4,79.46000000000001,0.16,4.4,18
2012,1,2,8,30,9.8,66.54,0.16,4.800000000000001,201
2012,1,2,9,30,12.8,49.76,0.16,5.6000000000000005,399
2012,1,2,10,30,15,35.68,0.16,5.9,561
2012,1,2,11,30,16.2,30.36,0.16,5.300000000000001,667
2012,1,2,12,30,17.1,27.5,0.16,4.6000000000000005,706
2012,1,2,13,30,17.6,25.66,0.16,4.1000000000000005,675
2012,1,2,14,30,17.7,24.580000000000002,0.16,3.7,577
2012,1,2,15,30,17.2,24.76,0.16,3.1,419
2012,1,2,16,30,15.100000000000001,31.03,0.16,2.1,222
2012,1,2,17,30,12.700000000000001,49.07,0.16,1.8,32
2012,1,2,18,30,11.600000000000001,51.35,0.16,2,0
2012,1,2,19,30,10.8,55.22,0.16,2.1,0
2012,1,2,20,30,10,59.78,0.16,2.1,0
2012,1,2,21,30,9.3,64.11,0.16,2,0
2012,1,2,22,30,8.700000000000001,67.29,0.16,1.9000000000000001,0
2012,1,2,23,30,8.3,68.7,0.16,1.8,0
2012,1,3,0,30,7.800000000000001,70.54,0.16,1.8,0
2012,1,3,1,30,7.2,73.45,0.16,1.8,0
2012,1,3,2,30,6.7,76.19,0.16,2,0
2012,1,3,3,30,6.300000000000001,78.48,0.16,2.1,0
2012,1,3,4,30,6.1000000000000005,79.5,0.16,2.2,0
2012,1,3,5,30,5.9,79.86,0.16,2.2,0
2012,1,3,6,30,6,78.28,0.16,2.2,0
2012,1,3,7,30,7.9,68.66,0.16,2.6,17
2012,1,3,8,30,11,56.45,0.16,3,196
2012,1,3,9,30,13.600000000000001,42.550000000000004,0.16,3,396
2012,1,3,10,30,15.4,33.92,0.16,2.6,560
2012,1,3,11,30,16.5,31.12,0.16,2.1,663
2012,1,3,12,30,17.3,29.91,0.16,2,703
2012,1,3,13,30,17.7,29.810000000000002,0.16,2.2,673
2012,1,3,14,30,17.7,31.01,0.16,2.5,572
2012,1,3,15,30,17.2,33.87,0.16,2.6,417
2012,1,3,16,30,15.100000000000001,42.94,0.16,2.1,223
2012,1,3,17,30,12.8,63.71,0.16,1.9000000000000001,33
2012,1,3,18,30,12,70.07000000000001,0.16,2.2,0
2012,1,3,19,30,11.9,75.08,0.16,2.4000000000000004,0
2012,1,3,20,30,11.9,79.43,0.16,2.6,0
2012,1,3,21,30,12,83.77,0.16,2.8000000000000003,0
2012,1,3,22,30,12.100000000000001,88.94,0.16,3,0
2012,1,3,23,30,12.100000000000001,94.96000000000001,0.16,3.3000000000000003,0
2012,1,4,0,30,11.9,100,0.16,3.5,0
2012,1,4,1,30,11.600000000000001,100,0.16,3.4000000000000004,0
2012,1,4,2,30,11.200000000000001,100,0.16,3,0
2012,1,4,3,30,10.8,100,0.16,2.6,0
2012,1,4,4,30,10.600000000000001,100,0.16,2.2,0
2012,1,4,5,30,10.700000000000001,100,0.16,2,0
2012,1,4,6,30,11.200000000000001,100,0.16,1.9000000000000001,0
2012,1,4,7,30,13.3,100,0.16,2,15
2012,1,4,8,30,16.400000000000002,85.7,0.16,3.1,185
2012,1,4,9,30,19.1,73.38,0.16,4.800000000000001,378
2012,1,4,10,30,20.8,63.75,0.16,5.7,535
2012,1,4,11,30,21.700000000000003,58.480000000000004,0.16,5.5,639
2012,1,4,12,30,22.3,55.660000000000004,0.16,5.1000000000000005,608
2012,1,4,13,30,22.5,55.21,0.16,4.6000000000000005,646
2012,1,4,14,30,22.200000000000003,57.08,0.16,4.1000000000000005,406
2012,1,4,15,30,21.400000000000002,61.09,0.16,3.5,303
2012,1,4,16,30,19.700000000000003,70.87,0.16,2.5,188
2012,1,4,17,30,18.1,83.72,0.16,2,30
2012,1,4,18,30,17.400000000000002,89.66,0.16,2.1,0
2012,1,4,19,30,17.1,93.43,0.16,2.1,0
2012,1,4,20,30,16.8,96.62,0.16,2,0
2012,1,4,21,30,16.6,98.64,0.16,2,0
2012,1,4,22,30,16.3,100,0.16,1.9000000000000001,0
2012,1,4,23,30,15.9,100,0.16,1.7000000000000002,0
2012,1,5,0,30,15.5,100,0.16,1.5,0
2012,1,5,1,30,15.3,100,0.16,1.3,0
2012,1,5,2,30,15.4,100,0.16,1.1,0
2012,1,5,3,30,15.700000000000001,100,0.16,0.7000000000000001,0
2012,1,5,4,30,15.8,100,0.16,0.7000000000000001,0
2012,1,5,5,30,15.600000000000001,100,0.16,0.9,0
2012,1,5,6,30,15.5,100,0.16,1,0
2012,1,5,7,30,16.6,97.81,0.16,1.2000000000000002,13
2012,1,5,8,30,18.7,87.39,0.16,1.7000000000000002,131
2012,1,5,9,30,20.5,77.42,0.16,2.3000000000000003,276
2012,1,5,10,30,21.6,70.2,0.16,2.9000000000000004,438
2012,1,5,11,30,22.200000000000003,64.96000000000001,0.16,3.2,517
2012,1,5,12,30,22.3,62.52,0.16,3.4000000000000004,488
2012,1,5,13,30,22.200000000000003,61.52,0.16,3.4000000000000004,526
2012,1,5,14,30,21.8,62.24,0.16,3.1,274
2012,1,5,15,30,21.200000000000003,64.67,0.16,2.6,297
2012,1,5,16,30,19.900000000000002,72.45,0.16,1.8,171
2012,1,5,17,30,18.3,85.02,0.16,1.5,18
2012,1,5,18,30,17.5,89.65,0.16,1.8,0
2012,1,5,19,30,17.2,92.83,0.16,2.1,0
2012,1,5,20,30,16.900000000000002,96.4,0.16,2.2,0
2012,1,5,21,30,16.6,98.28,0.16,2.2,0
2012,1,5,22,30,16.2,98.34,0.16,2.1,0
2012,1,5,23,30,15.8,96.36,0.16,2.1,0
2012,1,6,0,30,15.4,93.58,0.16,2.1,0
2012,1,6,1,30,14.9,91.53,0.16,2.2,0
2012,1,6,2,30,14.5,89.75,0.16,2.2,0
2012,1,6,3,30,14.100000000000001,90.05,0.16,2,0
2012,1,6,4,30,13.8,91.34,0.16,1.7000000000000002,0
2012,1,6,5,30,13.5,92.72,0.16,1.4000000000000001,0
2012,1,6,6,30,13.600000000000001,91.52,0.16,1.2000000000000002,0
2012,1,6,7,30,14.4,87.37,0.16,1.1,4
2012,1,6,8,30,16,79.87,0.16,1.4000000000000001,81
2012,1,6,9,30,18.400000000000002,70.59,0.16,2.6,113
2012,1,6,10,30,20.8,64.38,0.16,4,430
2012,1,6,11,30,22.1,59.97,0.16,4.7,618
2012,1,6,12,30,22.8,57.050000000000004,0.16,4.9,659
2012,1,6,13,30,23,56.120000000000005,0.16,4.800000000000001,631
2012,1,6,14,30,22.900000000000002,56.53,0.16,4.6000000000000005,234
2012,1,6,15,30,22.3,59.11,0.16,4.4,390
2012,1,6,16,30,21.1,65.15,0.16,3.9000000000000004,206
2012,1,6,17,30,19.8,74.81,0.16,3.9000000000000004,32
2012,1,6,18,30,18.900000000000002,83.11,0.16,4.3,0
2012,1,6,19,30,18.3,89.56,0.16,4.2,0
2012,1,6,20,30,17.8,95.03,0.16,4,0
2012,1,6,21,30,17.3,99.79,0.16,3.7,0
2012,1,6,22,30,16.900000000000002,100,0.16,3.4000000000000004,0
2012,1,6,23,30,16.6,100,0.16,3.3000000000000003,0
2012,1,7,0,30,16.2,100,0.16,3.2,0
2012,1,7,1,30,15.8,100,0.16,3,0
2012,1,7,2,30,15.5,100,0.16,2.8000000000000003,0
