Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,686934,-,-,-,27.77,-97.42,-6,16,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Surface Albedo,Wind Speed,GHI
2015,1,1,0,30,7.5,93.08,0.16,5.1000000000000005,0
2015,1,1,1,30,7.5,93.17,0.16,4.9,0
2015,1,1,2,30,7.5,93.23,0.16,4.7,0
2015,1,1,3,30,7.5,93.42,0.16,4.6000000000000005,0
2015,1,1,4,30,7.4,93.92,0.16,4.7,0
2015,1,1,5,30,7.300000000000001,93.69,0.16,4.7,0
2015,1,1,6,30,7.1000000000000005,93.72,0.16,4.7,0
2015,1,1,7,30,7.2,92.49,0.16,4.6000000000000005,4
2015,1,1,8,30,7.6000000000000005,91.02,0.16,4.6000000000000005,35
2015,1,1,9,30,8.200000000000001,89.2,0.16,4.6000000000000005,49
2015,1,1,10,30,8.9,86.9,0.16,4.5,139
2015,1,1,11,30,9.600000000000001,84.44,0.16,4.3,152
2015,1,1,12,30,10.3,82.23,0.16,3.9000000000000004,180
2015,1,1,13,30,10.700000000000001,81.34,0.16,3.5,183
2015,1,1,14,30,10.8,81.98,0.16,3.3000000000000003,140
2015,1,1,15,30,10.600000000000001,83.87,0.16,3.2,120
2015,1,1,16,30,10.100000000000001,87.16,0.16,3.3000000000000003,56
2015,1,1,17,30,9.5,90.74,0.16,3.5,5
2015,1,1,18,30,9.1,92.51,0.16,3.6,0
2015,1,1,19,30,8.700000000000001,93.62,0.16,3.5,0
2015,1,1,20,30,8.4,94.15,0.16,3.2,0
2015,1,1,21,30,8.3,93.98,0.16,2.9000000000000004,0
2015,1,1,22,30,8.200000000000001,94.19,0.16,2.7,0
2015,1,1,23,30,8.1,94.31,0.16,2.6,0
2015,1,2,0,30,8,94.37,0.16,2.5,0
2015,1,2,1,30,7.800000000000001,94.97,0.16,2.3000000000000003,0
2015,1,2,2,30,7.800000000000001,94.51,0.16,2.2,0
2015,1,2,3,30,7.7,95.09,0.16,2.1,0
2015,1,2,4,30,7.7,95.27,0.16,2.1,0
2015,1,2,5,30,7.800000000000001,94.99,0.16,2,0
2015,1,2,6,30,7.9,95.05,0.16,2,0
2015,1,2,7,30,8.200000000000001,93.82000000000001,0.16,2.2,11
2015,1,2,8,30,8.9,90.36,0.16,2.2,159
2015,1,2,9,30,9.8,86.58,0.16,1.9000000000000001,290
2015,1,2,10,30,10.8,82.96000000000001,0.16,1.6,27
2015,1,2,11,30,11.700000000000001,80.25,0.16,1.4000000000000001,93
2015,1,2,12,30,12.4,78.54,0.16,1.5,108
2015,1,2,13,30,13,77.63,0.16,1.6,139
2015,1,2,14,30,13.200000000000001,78.4,0.16,1.6,83
2015,1,2,15,30,13.100000000000001,80.08,0.16,1.4000000000000001,39
2015,1,2,16,30,12.600000000000001,83.82000000000001,0.16,1.2000000000000002,26
2015,1,2,17,30,12,90.83,0.16,1,4
2015,1,2,18,30,11.5,94.92,0.16,1.1,0
2015,1,2,19,30,11.200000000000001,95.79,0.16,1,0
2015,1,2,20,30,11,96.58,0.16,1,0
2015,1,2,21,30,10.9,96.49000000000001,0.16,1.2000000000000002,0
2015,1,2,22,30,10.700000000000001,96.55,0.16,2,0
2015,1,2,23,30,10.200000000000001,97.75,0.16,2.9000000000000004,0
2015,1,3,0,30,9.700000000000001,98.46000000000001,0.16,3.6,0
2015,1,3,1,30,9.200000000000001,98.35000000000001,0.16,4.1000000000000005,0
