Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,686934,-,-,-,27.77,-97.42,-6,16,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Surface Albedo,Wind Speed,GHI
2018,1,1,0,30,4.6000000000000005,76.35000000000001,0.16,7.6000000000000005,0
2018,1,1,1,30,3.9000000000000004,75.36,0.16,7.6000000000000005,0
2018,1,1,2,30,3.4000000000000004,73.05,0.16,7.5,0
2018,1,1,3,30,2.9000000000000004,72.05,0.16,7.5,0
2018,1,1,4,30,2.6,71.96000000000001,0.16,7.5,0
2018,1,1,5,30,2.3000000000000003,72.82000000000001,0.16,7.4,0
2018,1,1,6,30,2,74.24,0.16,7.300000000000001,0
2018,1,1,7,30,2,74.56,0.16,7.2,2
2018,1,1,8,30,2.2,73.91,0.16,7,84
2018,1,1,9,30,2.7,70.53,0.16,6.800000000000001,86
2018,1,1,10,30,3,68.34,0.16,6.5,135
2018,1,1,11,30,3.4000000000000004,65.82000000000001,0.16,6.300000000000001,301
2018,1,1,12,30,3.7,63.53,0.16,6.1000000000000005,129
2018,1,1,13,30,3.9000000000000004,61.68,0.16,6,153
2018,1,1,14,30,3.9000000000000004,61.18,0.16,5.9,203
2018,1,1,15,30,3.8000000000000003,61.93,0.16,5.7,152
2018,1,1,16,30,3.5,64.32000000000001,0.16,5.300000000000001,66
2018,1,1,17,30,3.1,67.56,0.16,4.9,7
