Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,686934,-,-,-,27.77,-97.42,-6,16,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Surface Albedo,Wind Speed,GHI
2006,1,1,0,30,18.900000000000002,100,0.16,2.8000000000000003,0
2006,1,1,1,30,18.900000000000002,100,0.16,3,0
2006,1,1,2,30,18.7,100,0.16,3.1,0
2006,1,1,3,30,18.6,100,0.16,3.2,0
2006,1,1,4,30,18.3,100,0.16,3,0
2006,1,1,5,30,18.1,100,0.16,2.8000000000000003,0
2006,1,1,6,30,18.3,100,0.16,2.9000000000000004,0
2006,1,1,7,30,19.3,99.98,0.16,3.5,15
2006,1,1,8,30,21,89.67,0.16,4.4,181
2006,1,1,9,30,22.5,79.85000000000001,0.16,4.6000000000000005,246
2006,1,1,10,30,23.8,71.46000000000001,0.16,4.4,306
2006,1,1,11,30,25,64.15,0.16,4.2,626
2006,1,1,12,30,26,57.45,0.16,4.1000000000000005,660
2006,1,1,13,30,26.700000000000003,52.01,0.16,4,630
2006,1,1,14,30,27,47.61,0.16,3.5,534
2006,1,1,15,30,26.400000000000002,45.42,0.16,2.5,387
2006,1,1,16,30,24,55.77,0.16,1.6,201
2006,1,1,17,30,21.5,68.5,0.16,1.8,27
2006,1,1,18,30,20.6,72.06,0.15,2.3000000000000003,0
2006,1,1,19,30,20,79.10000000000001,0.15,2.5,0
2006,1,1,20,30,19.200000000000003,87.91,0.15,2.6,0
2006,1,1,21,30,18.400000000000002,95.32000000000001,0.15,2.6,0
2006,1,1,22,30,17.8,100,0.15,2.7,0
2006,1,1,23,30,17.3,100,0.15,2.6,0
2006,1,2,0,30,16.8,100,0.15,2.3000000000000003,0
2006,1,2,1,30,16.3,100,0.15,2.1,0
2006,1,2,2,30,15.8,100,0.15,1.9000000000000001,0
2006,1,2,3,30,15.3,94.38,0.15,1.8,0
2006,1,2,4,30,14.9,88.32000000000001,0.15,1.8,0
2006,1,2,5,30,14.4,82.35000000000001,0.15,1.8,0
2006,1,2,6,30,14,75.87,0.15,2,0
2006,1,2,7,30,15.200000000000001,64.05,0.15,2.7,16
2006,1,2,8,30,17.5,49.14,0.15,3.1,193
2006,1,2,9,30,20.1,38.61,0.15,2.6,330
2006,1,2,10,30,23.400000000000002,32.04,0.15,2.5,550
2006,1,2,11,30,26.1,25.18,0.15,2.5,655
2006,1,2,12,30,27.5,21.09,0.15,2.3000000000000003,694
2006,1,2,13,30,28.1,19.1,0.15,2.2,664
2006,1,2,14,30,28.3,18.03,0.15,2.1,568
2006,1,2,15,30,27.6,18.36,0.15,1.5,414
2006,1,2,16,30,25.900000000000002,29.02,0.15,0.8,221
2006,1,2,17,30,24.3,32.97,0.15,0.7000000000000001,33
2006,1,2,18,30,22.6,34.37,0.15,0.9,0
2006,1,2,19,30,20.400000000000002,44.78,0.15,1.4000000000000001,0
2006,1,2,20,30,18.5,55.480000000000004,0.15,1.7000000000000002,0
2006,1,2,21,30,17.2,65.96000000000001,0.15,1.8,0
2006,1,2,22,30,16.400000000000002,75.94,0.15,1.9000000000000001,0
2006,1,2,23,30,15.8,85.98,0.15,1.9000000000000001,0
2006,1,3,0,30,15.100000000000001,97.89,0.15,1.8,0
2006,1,3,1,30,14.600000000000001,100,0.15,1.7000000000000002,0
2006,1,3,2,30,14.3,100,0.15,1.7000000000000002,0
2006,1,3,3,30,14.100000000000001,100,0.15,1.6,0
2006,1,3,4,30,14,100,0.15,1.4000000000000001,0
2006,1,3,5,30,14,100,0.15,1.2000000000000002,0
2006,1,3,6,30,14.100000000000001,100,0.15,1,0
2006,1,3,7,30,15.100000000000001,98.46000000000001,0.15,0.6000000000000001,16
2006,1,3,8,30,16.8,87.4,0.15,0.4,190
2006,1,3,9,30,19.200000000000003,75.74,0.15,0.8,383
2006,1,3,10,30,21.6,65.11,0.15,1.6,543
2006,1,3,11,30,23.200000000000003,57.97,0.15,2.1,649
2006,1,3,12,30,24.200000000000003,51.620000000000005,0.15,2.6,684
2006,1,3,13,30,24.5,49.07,0.15,3.1,654
2006,1,3,14,30,24.3,49.17,0.15,3.4000000000000004,559
2006,1,3,15,30,23.400000000000002,52.77,0.15,3.6,406
2006,1,3,16,30,21.400000000000002,62.04,0.15,3,216
2006,1,3,17,30,19.1,79.8,0.15,2.6,32
2006,1,3,18,30,17.900000000000002,95.01,0.15,2.7,0
2006,1,3,19,30,17.400000000000002,100,0.15,2.6,0
2006,1,3,20,30,17.1,100,0.15,2.5,0
2006,1,3,21,30,16.8,100,0.15,2.4000000000000004,0
2006,1,3,22,30,16.6,100,0.15,2.4000000000000004,0
2006,1,3,23,30,16.400000000000002,100,0.15,2.3000000000000003,0
2006,1,4,0,30,16.3,100,0.15,2.2,0
2006,1,4,1,30,16.3,100,0.15,2,0
2006,1,4,2,30,16.2,100,0.15,1.8,0
2006,1,4,3,30,16.400000000000002,100,0.15,1.6,0
2006,1,4,4,30,16.7,100,0.15,1.4000000000000001,0
2006,1,4,5,30,17.3,100,0.15,1.2000000000000002,0
2006,1,4,6,30,18,100,0.15,0.9,0
2006,1,4,7,30,19,100,0.15,0.6000000000000001,4
2006,1,4,8,30,20.3,93.75,0.15,0.6000000000000001,113
2006,1,4,9,30,22,85.4,0.15,1,241
2006,1,4,10,30,23.700000000000003,76.66,0.15,1.4000000000000001,433
2006,1,4,11,30,24.900000000000002,69.32000000000001,0.15,1.3,468
2006,1,4,12,30,25.8,63.660000000000004,0.15,1.3,447
2006,1,4,13,30,26.200000000000003,60.43,0.15,1.1,615
2006,1,4,14,30,26.200000000000003,58.97,0.15,0.9,523
2006,1,4,15,30,25.8,59.370000000000005,0.15,0.6000000000000001,375
2006,1,4,16,30,24.3,66.1,0.15,0.7000000000000001,179
2006,1,4,17,30,22.5,79.06,0.15,1.1,21
2006,1,4,18,30,21.400000000000002,84.56,0.15,1.4000000000000001,0
2006,1,4,19,30,20.700000000000003,89.53,0.15,1.5,0
2006,1,4,20,30,20.200000000000003,94.27,0.15,1.4000000000000001,0
2006,1,4,21,30,19.8,97.52,0.15,1.1,0
2006,1,4,22,30,19.5,99,0.15,0.8,0
2006,1,4,23,30,19.3,98.92,0.15,0.7000000000000001,0
2006,1,5,0,30,18.900000000000002,98.41,0.15,0.9,0
2006,1,5,1,30,18.3,96.34,0.15,1.6,0
2006,1,5,2,30,17.7,90.27,0.15,2.9000000000000004,0
2006,1,5,3,30,16.8,80.68,0.15,4,0
2006,1,5,4,30,15.600000000000001,69.11,0.15,4.4,0
2006,1,5,5,30,14.5,59.21,0.15,4.3,0
2006,1,5,6,30,13.600000000000001,58.9,0.15,4.3,0
2006,1,5,7,30,13.600000000000001,59.35,0.15,4.800000000000001,15
2006,1,5,8,30,15.200000000000001,52.68,0.15,5.800000000000001,193
2006,1,5,9,30,17.3,42.6,0.15,6.7,394
2006,1,5,10,30,19.1,35.2,0.15,6.9,557
2006,1,5,11,30,20.400000000000002,30.36,0.15,6.800000000000001,665
2006,1,5,12,30,21.400000000000002,26.67,0.15,6.7,706
2006,1,5,13,30,22,24.18,0.15,6.6000000000000005,674
2006,1,5,14,30,22.1,22.94,0.15,6.5,581
2006,1,5,15,30,21.6,23.03,0.15,6.1000000000000005,426
2006,1,5,16,30,19.900000000000002,25.66,0.15,4.800000000000001,231
2006,1,5,17,30,17.5,33.33,0.15,3.5,39
2006,1,5,18,30,16.1,39.37,0.15,3.4000000000000004,0
2006,1,5,19,30,15.5,41.01,0.15,3.8000000000000003,0
2006,1,5,20,30,14.9,41.550000000000004,0.15,4.2,0
2006,1,5,21,30,14,42.37,0.15,4.2,0
2006,1,5,22,30,13,44.43,0.15,3.9000000000000004,0
2006,1,5,23,30,12.100000000000001,46.85,0.15,3.8000000000000003,0
2006,1,6,0,30,11.5,48.79,0.15,3.9000000000000004,0
2006,1,6,1,30,10.9,50.160000000000004,0.15,4,0
2006,1,6,2,30,10.3,51.910000000000004,0.15,3.8000000000000003,0
2006,1,6,3,30,9.700000000000001,53.82,0.15,3.5,0
2006,1,6,4,30,9.200000000000001,55.72,0.15,3.3000000000000003,0
2006,1,6,5,30,8.700000000000001,57.69,0.15,3.2,0
2006,1,6,6,30,8.4,58.980000000000004,0.15,3.1,0
2006,1,6,7,30,9.5,54.74,0.15,3.6,17
2006,1,6,8,30,12.100000000000001,44.660000000000004,0.15,4,198
2006,1,6,9,30,15.200000000000001,35.38,0.15,4.6000000000000005,399
2006,1,6,10,30,17.400000000000002,27.41,0.15,5.300000000000001,564
2006,1,6,11,30,18.5,24.25,0.15,5.300000000000001,672
2006,1,6,12,30,19.3,22.01,0.15,5.2,715
2006,1,6,13,30,19.900000000000002,20.41,0.15,4.9,686
