Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,686934,-,-,-,27.77,-97.42,-6,16,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Surface Albedo,Wind Speed,GHI
2013,1,1,0,30,19.200000000000003,100,0.16,2,0
2013,1,1,1,30,18.900000000000002,100,0.16,1.7000000000000002,0
2013,1,1,2,30,18.5,100,0.16,1.3,0
2013,1,1,3,30,18.400000000000002,100,0.16,1.1,0
2013,1,1,4,30,18.3,100,0.16,1,0
2013,1,1,5,30,18.2,100,0.16,1.1,0
2013,1,1,6,30,18,100,0.16,1.4000000000000001,0
2013,1,1,7,30,18,99.3,0.16,2.5,3
2013,1,1,8,30,18.1,95.61,0.16,3.8000000000000003,90
2013,1,1,9,30,17.900000000000002,92.25,0.16,5.1000000000000005,16
2013,1,1,10,30,17.400000000000002,86.97,0.16,6.4,19
2013,1,1,11,30,16.5,81.69,0.16,7.300000000000001,212
2013,1,1,12,30,15.8,75.66,0.16,7.5,134
2013,1,1,13,30,15.600000000000001,70.06,0.16,7.300000000000001,136
2013,1,1,14,30,15.700000000000001,65.97,0.16,6.800000000000001,239
2013,1,1,15,30,15.700000000000001,63.75,0.16,6.2,181
2013,1,1,16,30,15.200000000000001,64.38,0.16,5.5,96
2013,1,1,17,30,14.4,67.11,0.16,5,12
2013,1,1,18,30,13.700000000000001,70.05,0.16,5,0
2013,1,1,19,30,13,71.89,0.16,5,0
2013,1,1,20,30,12.3,73.31,0.16,4.9,0
2013,1,1,21,30,11.700000000000001,73.64,0.16,4.800000000000001,0
2013,1,1,22,30,11.200000000000001,73.52,0.16,4.6000000000000005,0
2013,1,1,23,30,10.8,73.47,0.16,4.5,0
2013,1,2,0,30,10.5,73.41,0.16,4.6000000000000005,0
2013,1,2,1,30,10.200000000000001,73.75,0.16,4.800000000000001,0
2013,1,2,2,30,9.8,74.88,0.16,4.9,0
2013,1,2,3,30,9.4,76.12,0.16,5,0
2013,1,2,4,30,9,77.10000000000001,0.16,5,0
2013,1,2,5,30,8.6,77.74,0.16,5,0
2013,1,2,6,30,8.200000000000001,78.52,0.16,4.9,0
2013,1,2,7,30,8.1,77.75,0.16,4.7,3
2013,1,2,8,30,8.200000000000001,75.45,0.16,4.6000000000000005,8
2013,1,2,9,30,8.5,72.53,0.16,4.4,20
2013,1,2,10,30,8.8,70.29,0.16,4.2,46
2013,1,2,11,30,9.1,68.5,0.16,4,41
2013,1,2,12,30,9.4,66.85,0.16,3.8000000000000003,136
2013,1,2,13,30,9.5,66.45,0.16,3.8000000000000003,168
2013,1,2,14,30,9.200000000000001,68.38,0.16,3.7,87
2013,1,2,15,30,8.700000000000001,71.64,0.16,3.8000000000000003,104
2013,1,2,16,30,8.1,75.56,0.16,3.6,47
2013,1,2,17,30,7.6000000000000005,79.06,0.16,3.4000000000000004,6
2013,1,2,18,30,7.300000000000001,81.28,0.15,3.3000000000000003,0
2013,1,2,19,30,7.1000000000000005,82.05,0.15,3.3000000000000003,0
2013,1,2,20,30,7.1000000000000005,81.06,0.15,3.3000000000000003,0
2013,1,2,21,30,7.1000000000000005,79.46000000000001,0.15,3.3000000000000003,0
2013,1,2,22,30,7.2,77.09,0.15,3.5,0
2013,1,2,23,30,7.300000000000001,74.93,0.15,3.7,0
2013,1,3,0,30,7.300000000000001,73.62,0.15,3.8000000000000003,0
2013,1,3,1,30,7.300000000000001,72.66,0.15,4,0
2013,1,3,2,30,7.300000000000001,71.99,0.15,4.2,0
2013,1,3,3,30,7.300000000000001,71.82000000000001,0.15,4.3,0
2013,1,3,4,30,7.300000000000001,72.58,0.15,4.5,0
2013,1,3,5,30,7.300000000000001,73.83,0.15,4.6000000000000005,0
2013,1,3,6,30,7.4,74.24,0.15,4.7,0
2013,1,3,7,30,7.6000000000000005,72.91,0.15,4.9,15
2013,1,3,8,30,8.1,69.68,0.15,5.1000000000000005,24
2013,1,3,9,30,8.700000000000001,66.19,0.15,5.1000000000000005,113
2013,1,3,10,30,9.200000000000001,63,0.15,5.2,133
2013,1,3,11,30,9.8,59.4,0.15,5.2,175
2013,1,3,12,30,10.200000000000001,56.71,0.15,5.1000000000000005,155
2013,1,3,13,30,10.5,54.52,0.15,4.9,189
2013,1,3,14,30,10.700000000000001,52.76,0.15,4.7,184
2013,1,3,15,30,10.8,51.51,0.15,4.5,211
2013,1,3,16,30,10.600000000000001,51.68,0.15,3.9000000000000004,48
2013,1,3,17,30,10.200000000000001,54.83,0.15,3.3000000000000003,33
2013,1,3,18,30,10,58.71,0.16,3.3000000000000003,0
2013,1,3,19,30,9.9,60.56,0.16,3.4000000000000004,0
2013,1,3,20,30,9.8,62.14,0.16,3.5,0
2013,1,3,21,30,9.600000000000001,64.45,0.16,3.5,0
2013,1,3,22,30,9.5,66.77,0.16,3.4000000000000004,0
2013,1,3,23,30,9.4,69.22,0.16,3.4000000000000004,0
2013,1,4,0,30,9.200000000000001,71.99,0.16,3.3000000000000003,0
2013,1,4,1,30,8.9,75.15,0.16,3.1,0
2013,1,4,2,30,8.8,76.99,0.16,3.3000000000000003,0
2013,1,4,3,30,8.700000000000001,78.29,0.16,3.7,0
2013,1,4,4,30,8.700000000000001,78.61,0.16,4.1000000000000005,0
2013,1,4,5,30,8.6,79.91,0.16,4.4,0
2013,1,4,6,30,8.5,81.85000000000001,0.16,4.6000000000000005,0
2013,1,4,7,30,8.700000000000001,82.54,0.16,5,2
2013,1,4,8,30,9.4,80.03,0.16,5.6000000000000005,36
2013,1,4,9,30,10.3,76.13,0.16,6,154
2013,1,4,10,30,11.3,71.5,0.16,6,142
2013,1,4,11,30,12.100000000000001,67.96000000000001,0.16,5.7,74
2013,1,4,12,30,12.5,66.5,0.16,5.2,112
2013,1,4,13,30,12.600000000000001,66.41,0.16,4.800000000000001,95
2013,1,4,14,30,12.600000000000001,66.54,0.16,4.5,109
2013,1,4,15,30,12.4,67.06,0.16,4.2,89
2013,1,4,16,30,11.9,68.5,0.16,3.7,48
2013,1,4,17,30,11.4,71.21000000000001,0.16,3.3000000000000003,8
2013,1,4,18,30,10.9,73.79,0.16,3.4000000000000004,0
2013,1,4,19,30,10.4,75.63,0.16,3.5,0
2013,1,4,20,30,10,77.42,0.16,3.4000000000000004,0
2013,1,4,21,30,9.600000000000001,79.93,0.16,3.5,0
2013,1,4,22,30,9.3,82.38,0.16,3.7,0
2013,1,4,23,30,9,84.99,0.16,4.1000000000000005,0
2013,1,5,0,30,8.6,88.02,0.16,4.4,0
2013,1,5,1,30,8.3,89.94,0.16,4.6000000000000005,0
2013,1,5,2,30,8.1,90.66,0.16,4.7,0
2013,1,5,3,30,7.9,91.25,0.16,4.6000000000000005,0
2013,1,5,4,30,7.800000000000001,91.60000000000001,0.16,4.5,0
2013,1,5,5,30,7.800000000000001,91.72,0.16,4.4,0
2013,1,5,6,30,7.9,91.64,0.16,4.3,0
2013,1,5,7,30,8.3,89.69,0.16,4.3,2
2013,1,5,8,30,9.1,84.93,0.16,4.4,3
2013,1,5,9,30,10,80.2,0.16,4.3,6
2013,1,5,10,30,10.9,75.81,0.16,4.1000000000000005,53
