Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,686934,-,-,-,27.77,-97.42,-6,16,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Surface Albedo,Wind Speed,GHI
2000,1,1,0,30,14.4,100,0.16,1.8,0
2000,1,1,1,30,14.4,100,0.16,1.8,0
2000,1,1,2,30,14.5,100,0.16,1.7000000000000002,0
2000,1,1,3,30,14.8,100,0.16,1.8,0
2000,1,1,4,30,15,100,0.16,1.8,0
2000,1,1,5,30,15.200000000000001,100,0.16,1.9000000000000001,0
2000,1,1,6,30,15.700000000000001,100,0.16,2.1,0
2000,1,1,7,30,17.7,100,0.16,2.8000000000000003,16
2000,1,1,8,30,20.5,92.33,0.16,4.2,184
2000,1,1,9,30,22.400000000000002,82.34,0.16,5.5,372
2000,1,1,10,30,23.700000000000003,73.76,0.16,6.2,525
2000,1,1,11,30,24.6,68.54,0.16,6.5,305
2000,1,1,12,30,25.1,65.55,0.16,6.6000000000000005,661
2000,1,1,13,30,25.3,63.81,0.16,6.6000000000000005,630
2000,1,1,14,30,25.1,63.910000000000004,0.16,6.5,534
2000,1,1,15,30,24.400000000000002,66.84,0.16,6.2,383
2000,1,1,16,30,22.900000000000002,74.26,0.16,5.300000000000001,199
2000,1,1,17,30,21.3,84.19,0.16,4.6000000000000005,26
2000,1,1,18,30,20.400000000000002,90.62,0.16,4.6000000000000005,0
2000,1,1,19,30,20,93.85000000000001,0.16,4.9,0
2000,1,1,20,30,19.700000000000003,96.58,0.16,5,0
2000,1,1,21,30,19.400000000000002,99.19,0.16,4.800000000000001,0
2000,1,1,22,30,19.200000000000003,100,0.16,4.7,0
2000,1,1,23,30,19.1,100,0.16,4.7,0
2000,1,2,0,30,19,100,0.16,4.800000000000001,0
2000,1,2,1,30,19,100,0.16,4.800000000000001,0
2000,1,2,2,30,18.900000000000002,100,0.16,4.9,0
2000,1,2,3,30,19,100,0.16,5,0
2000,1,2,4,30,19.1,100,0.16,4.800000000000001,0
2000,1,2,5,30,19,100,0.16,4.5,0
2000,1,2,6,30,19.1,100,0.16,4.5,0
2000,1,2,7,30,19.8,98.27,0.16,4.9,8
2000,1,2,8,30,21,92.15,0.16,6.1000000000000005,157
2000,1,2,9,30,22.5,83.58,0.16,7.300000000000001,237
2000,1,2,10,30,24.3,70.03,0.16,7.800000000000001,405
2000,1,2,11,30,25.700000000000003,59.02,0.16,7.5,452
2000,1,2,12,30,26.8,51.24,0.16,7.1000000000000005,536
2000,1,2,13,30,27.400000000000002,46.84,0.16,6.6000000000000005,622
2000,1,2,14,30,27.5,45.17,0.16,6.2,391
2000,1,2,15,30,26.6,48.050000000000004,0.16,5.800000000000001,381
2000,1,2,16,30,24.3,60.04,0.16,5.5,198
2000,1,2,17,30,22,77.97,0.16,5.6000000000000005,15
2000,1,2,18,30,20.700000000000003,91.05,0.16,5.800000000000001,0
2000,1,2,19,30,20.1,96.82000000000001,0.16,5.5,0
2000,1,2,20,30,19.700000000000003,99.29,0.16,5,0
2000,1,2,21,30,19.5,100,0.16,4.7,0
2000,1,2,22,30,19.400000000000002,100,0.16,4.7,0
2000,1,2,23,30,19.3,100,0.16,4.800000000000001,0
2000,1,3,0,30,19.3,100,0.16,4.9,0
2000,1,3,1,30,19.200000000000003,100,0.16,5,0
2000,1,3,2,30,19.200000000000003,100,0.16,4.5,0
2000,1,3,3,30,18.8,100,0.16,3.2,0
2000,1,3,4,30,18.5,100,0.16,2.2,0
2000,1,3,5,30,18.5,100,0.16,2.1,0
2000,1,3,6,30,18.2,100,0.16,2.1,0
2000,1,3,7,30,18.3,96.05,0.16,3.1,13
2000,1,3,8,30,19.6,84.15,0.16,4.4,41
2000,1,3,9,30,21.400000000000002,61.230000000000004,0.16,5.5,139
2000,1,3,10,30,22.900000000000002,38.21,0.16,6.1000000000000005,491
2000,1,3,11,30,23.900000000000002,28.37,0.16,6.1000000000000005,462
2000,1,3,12,30,24.5,24.36,0.16,5.9,585
2000,1,3,13,30,24.8,22.47,0.16,5.800000000000001,672
2000,1,3,14,30,24.6,21.89,0.16,5.6000000000000005,434
2000,1,3,15,30,23.8,22.59,0.16,5,341
2000,1,3,16,30,21.400000000000002,27,0.16,3.7,228
2000,1,3,17,30,18.6,37.24,0.16,3,21
2000,1,3,18,30,17.3,39.62,0.16,3.5,0
2000,1,3,19,30,16.6,39.11,0.16,4.1000000000000005,0
2000,1,3,20,30,15.700000000000001,39.550000000000004,0.16,4.5,0
2000,1,3,21,30,14.700000000000001,39.34,0.16,4.7,0
2000,1,3,22,30,13.8,38.53,0.16,4.9,0
2000,1,3,23,30,13.100000000000001,37.82,0.16,5,0
2000,1,4,0,30,12.600000000000001,38.06,0.16,5.300000000000001,0
2000,1,4,1,30,12.100000000000001,41.43,0.16,5.6000000000000005,0
2000,1,4,2,30,11.4,45.88,0.16,5.5,0
2000,1,4,3,30,10.5,50.65,0.16,5.2,0
2000,1,4,4,30,9.600000000000001,54.44,0.16,5,0
2000,1,4,5,30,8.8,56.82,0.16,4.9,0
2000,1,4,6,30,8.200000000000001,58,0.16,4.9,0
2000,1,4,7,30,8.3,56.45,0.16,5.7,18
2000,1,4,8,30,9.200000000000001,48.68,0.16,6.6000000000000005,202
2000,1,4,9,30,10.5,43.26,0.16,6.9,406
2000,1,4,10,30,12,38.4,0.16,6.9,572
2000,1,4,11,30,13.5,33.04,0.16,6.9,681
2000,1,4,12,30,14.700000000000001,27.98,0.16,6.9,722
2000,1,4,13,30,15.4,24.77,0.16,6.800000000000001,691
2000,1,4,14,30,15.700000000000001,23.25,0.16,6.5,593
2000,1,4,15,30,15.3,23.25,0.16,6,440
2000,1,4,16,30,13.700000000000001,25.72,0.16,4.6000000000000005,239
2000,1,4,17,30,11.3,34.34,0.16,3.3000000000000003,40
2000,1,4,18,30,9.8,43.59,0.16,2.9000000000000004,0
2000,1,4,19,30,9,48.01,0.16,2.7,0
2000,1,4,20,30,8.3,51.18,0.16,2.6,0
2000,1,4,21,30,7.5,54.84,0.16,2.5,0
2000,1,4,22,30,6.9,57.99,0.16,2.3000000000000003,0
2000,1,4,23,30,6.300000000000001,61.04,0.16,2.2,0
2000,1,5,0,30,5.9,62.99,0.16,2,0
2000,1,5,1,30,5.6000000000000005,64.28,0.16,2,0
2000,1,5,2,30,5.4,63.120000000000005,0.16,1.9000000000000001,0
2000,1,5,3,30,5.2,64.07000000000001,0.16,1.9000000000000001,0
2000,1,5,4,30,5.300000000000001,65.26,0.16,1.9000000000000001,0
2000,1,5,5,30,5.5,66.5,0.16,1.9000000000000001,0
2000,1,5,6,30,6,67.52,0.16,1.8,0
2000,1,5,7,30,8.3,62.13,0.16,2,17
2000,1,5,8,30,11.9,55.65,0.16,2.6,196
2000,1,5,9,30,14.4,46.87,0.16,3.2,393
2000,1,5,10,30,16.2,44.62,0.16,3.5,549
2000,1,5,11,30,17.400000000000002,44.01,0.16,3.9000000000000004,649
2000,1,5,12,30,18.2,44.54,0.16,4.1000000000000005,684
2000,1,5,13,30,18.5,46.26,0.16,4.3,651
2000,1,5,14,30,18.5,48.94,0.16,4.4,553
2000,1,5,15,30,18,53.24,0.16,4.3,399
2000,1,5,16,30,16.8,60.32,0.16,3.7,210
2000,1,5,17,30,15.700000000000001,69.09,0.16,3,32
2000,1,5,18,30,15.100000000000001,76.77,0.16,2.8000000000000003,0
2000,1,5,19,30,15.100000000000001,80.10000000000001,0.16,2.9000000000000004,0
2000,1,5,20,30,15.3,81.01,0.16,3,0
2000,1,5,21,30,15.8,79.91,0.16,3.2,0
2000,1,5,22,30,16,80.15,0.16,3.3000000000000003,0
2000,1,5,23,30,15.8,82.09,0.16,3.2,0
2000,1,6,0,30,15,87.37,0.16,2.9000000000000004,0
2000,1,6,1,30,14.200000000000001,93.15,0.16,2.5,0
2000,1,6,2,30,13.700000000000001,97.56,0.16,2.3000000000000003,0
2000,1,6,3,30,13.3,100,0.16,1.9000000000000001,0
